"more","id"
"What enormous wisdom is needed to build up the simplest physical body of any living being; not to mention the most wonderful structure all living beings on earth; the human body!\n \nObserve, for instance, man’s upper thigh bone; how wonderfully and in accordance with every rule of architecture the single little osseous joists and beams are put together! In its upper part, the upper thigh bone is far more complicated than it appears to us externally; for it is composed of a trestle of beams whose angles are arranged so skillfully that the weight of the whole body is borne by the least quantity of matter; truly a far greater work of art than the most complicated bridge construction; no engineering skill in the world could imitate it!\n \n \nOr contemplate the structure of the heart: it is built so wisely that man with all his wisdom is but a child in comparison to that wisdom which reveals itself in the structure of the heart. How many things does the human heart withstand, though man’s foolish attempts to ruin it every day, for instance, through our so-called stimulants — coffee, alcohol, nicotine.\n \nSource: Rudolf Steiner – GA100 – Theosophy and Rosicrucianism: Lecture II: Introductory Explanations Concerning the Nature of Man – Kassel, 17th June 1907","186"
"We are conscious of the world round about us, because we have certain capacities and organs which enable us to perceive it. If we had other organs, this world would present an entirely different aspect. For example, if a man had no eyes enabling him to see the light, but an organ enabling him instead to perceive electricity, then he would not see this room flooded with light, but he would perceive electricity in every wire, flashing, streaming through it. — The world round about us, what we call our world, is therefore dependent upon our sense-organs.\n \nSource: Rudolf Steiner – GA100 – Theosophy and Rosicrucianism: Lecture IV: Man’s Further Destinies in the Spiritual Worlds – Kassel, 19th June 1907","185"
"The colours in the child’s surroundings are important. They exercise quite a different influence upon a small child than upon an adult. Many people think that green has a calming effect upon children. But this is quite wrong. A fidgety child should be surrounded with red and a calm child with green or blue-green.\n \nThe effect of red upon the child is as follows: If you look upon a bright red and then turn your gaze away quickly to a piece of white paper you will see its complementary colour, which is green. … By this I mean to, illustrate the tendency which the eye has to produce the opposite colour. The child also attempts to do this; inwardly he seeks to unfold the activity which calls forth the counter-colour. This is an example showing how the environment can influence a child.\n \nIn a similar way the child is influenced by everything which surrounds it, in addition to many, many things which I shall explain later, in another connection. All this contributes to a very great extent to the development of the child’s physical body.\n \nSource: Rudolf Steiner – GA100 – Theosophy and Rosicrucianism: Lecture V: Metamorphoses of Our Earthly Experiences in the Spiritual World – Kassel, 20th June 1907","184"
"A man of high moral principles also needs parents who transmit a physical body suitable for the functioning of his moral gifts. And he has these parents and no others because he is this particular kind of individuality.\n \nThe individuality himself seeks his parents, although under the guidance of higher Beings. From the point of view of mother-love many people take exception to this fact. They are fearful that they might lose something if the child were not to inherit certain qualities from the mother. True knowledge, however deepens mother-love, for it reveals that this love is present before birth, even before conception, as a force which guided the child to the mother. The child loves the mother even before birth and mother-love is the reciprocal force. Spiritually regarded, therefore, mother-love extends to the time before birth; it is rooted in mutual feelings of love.\n \nSource: Rudolf Steiner – GA99 – Theosophy of the Rosicrucian: VII: The Technique of Karma – Berlin, 31st May 1907\n \nTranslated by M. Cotterell & D. S. Osmond","183"
"It should be clear to us that we mainly use the teaching material in order to form the child’s willpower, as well as his feeling and thinking skills. What the child retains in memory is, to us, much less important then what he develops in mental and psychic abilities.\n \nSource (German): Rudolf Steiner – GA295 – ERZIEHUNGSKUNST – Seminarbesprechungen und Lehrplanvorträge – Stuttgart, August 23, 1919 (page 38-39)\n \nAnonymous translator","182"
"When thinking, the spiritual researcher does not only ask himself whether the thought is logical, but makes sure it conforms to reality. That is his criterion for adopting a thought. He only accepts an idea when this idea is in line with reality.\n \nSource (German): Rudolf Steiner – GA324a – Die vierte Dimension – Dornach, April 7, 1921 (page 202)\n \nAnonymous translator","181"
"No matter how ugly a thing may be, there is always some beauty concealed in it; in every untruth there is a grain of truth, in everything evil a grain of goodness. This does not mean, of course, that you should abstain from criticism! You misunderstand positivity if you think that you should no longer find anything bad, ugly, etc., but positivity means that you should see the grain of beauty in everything evil. This develops the higher forces of your soul.\n \nSource: Rudolf Steiner – GA100 – Theosophy and Rosicrucianism: Lecture XIV: Further Stages of Rosicrucian Training – Kassel, 29th June 1907","180"
"Some spiritual movements want to divert the human being from the external world; one should look for the higher self only in oneself. This point of view can never lead to a real knowledge; it is unchristian and antichristian at the same time. Only in the orientation to the world, which surrounds us, we find our higher self. We must seek for the god in the invisible worlds and in all external creatures, facts, and processes. If anybody says to us, deny the external world, this external matter does not exist, he denies the divine world; and there is for a big perspective no worse knowledge than turning away from the outside world. Just the deepening in the outside world leads to higher knowledge. Everything physical dries out, if it is raised a little above the earth, everything mental dries out, if it is raised a little above the spiritual world.\n \nSource: Rudolf Steiner – GA54 – The Riddles of the World and Anthroposophy: Inner Development – Berlin, 19th April 1906","179"
"Those who wish to become teachers to-day are examined as to what they know, but what does this prove? As a rule only that the candidate has for the time of the examination, hammered into his head something which — if he is at all suited for that particular subject — he has been able to gather from many books, day after day acquiring what it is not in the least necessary to acquire in that way.\n \nWhat should be required above all in such examinations is to ascertain whether the candidate has the heart, mind and temperament for gradually establishing a relationship between himself and the children. Examination should not test the candidate’s knowledge, but ascertain his power, and whether he is sufficiently a ‘man.’\n \n To make such demands to-day would, I know, simply mean for the present time one of two things. Either it would be said that anyone who demands such tests is quite crazy, such a man does not live in the world of reality; or if reluctant to give such an answer, they would say: ‘Something of the kind does take place, we all want that.’ People suppose that results come about from this training, because they only understand the subject in so far as they bring their consideration to bear upon it.\n \nSource: Rudolf Steiner – GA181 – Earthly Death and Cosmic Life: Lecture 7: Confidence in Life and Rejuvenation of the Soul: A Bridge to the Dead – Berlin, 26th March, 1918\n \n Translated by Harry Collison\n \nPreviously posted on October 5, 2014","178"
"In the first period of life, from the first to the seventh year the child is mainly an imitating being. But we have to understand this in the broadest sense of the word. […] In relation to these things people sometimes ask for advice at one or the other event. So, for example, a father once complained to me about his five-year-old child. ‘What did this five-year-old child do? ‘I asked. ‘It stole ‘, said the father unhappily. I told him: ‘ then one must first consider how the theft actually took place.’ Then he told me, that the child had not actually stolen out of wickedness. He had taken money from the drawer of his mother and purchased sweets. Afterwards he divided the sweets among the children in the street. So it was not bare selfishness. What actually took place then? Now, every day the child sees the mother take money from the drawer. At the age of five years the child is an imitator. It did not steal; it simply did what he had seen his mother do daily, because the child instinctively considers what the mother does as right. – This is a typical example of the subtleties which one should be aware of when one wants to educate in accordance with the true being of man.\n \nSource (German): Rudolf Steiner – GA297a – Erziehung zum Leben – Utrecht, 24th February 1921 (p. 19-20)\n \n Translated by Nesta Carsten-Krüger\n \nPreviously posted on July 23, 2014","177"
"Human morality is based upon – when it does not consist out of mere words or fine speeches or out of intentions that are never realised – the genuine interest of one person in the other, on the ability to truly see another person.\n \nThe human being who can empathise with others will, out of this understanding of other people, display social-moral impulses. One can also state that such a person has attained the moral capacities in this earthly existence in pre-earthly life, accomplished from living together with the gods and keeping the urge, at least in the soul, for such a living together on earth. And this shaping of such a living together, enabling one person to accomplish their earthly tasks together with others, that alone in reality forms the moral life on earth. So, we see that love and the effects of love, morality, is solely the result of what the human being experienced spiritually during pre-earthly life.\n \nSource (German): Rudolf Steiner – GA219 – Das Verhältnis der Sternenwelt zum Menschen und des Menschen zur Sternenwelt – Dornach, 15 December 1922 (Page 62-63)\n \nTranslated by Nesta Carsten-Krüger","176"
"I will not now discuss other misunderstandings, which could easily be refuted. I will only mention one thing, which may very easily be said, “What do you think of the fact that nothing about repeated earth-lives is found in the Bible?” It might be that some one would say that he could not believe in these repeated earth-lives, for the simple reason that, according to his convictions, there is a contradiction between the acceptation of these repeated earth-lives, which, certainly, minds such as Lessing’s, for instance, admitted as true, and what is in the Bible.\n \nNow repeated earth-lives will be accepted as a scientific, a spiritually-scientific fact, and people will learn to think in the following way about the relation to the Bible of such a fact of spiritual science, which had sooner or later to be discovered. Would it be thought possible for anyone to say he did not believe in the existence of America because the Bible does not mention such a place? Or would it be thought any injury to the Bible to say, “I think the existence of America is quite in harmony with my reverence for the Bible, in spite of America’s not being mentioned within its pages”? Is there anything in the Bible about the truth of the Copernican view of the universe? There have been people who for this reason have looked upon the Copernican view of the world as something false and forbidden. Nowadays there is no one really versed in the culture of his time who could say that he found a contradiction between the teaching of Copernicus and the Bible — notwithstanding that the teaching of Copernicus is not in the Bible.\n \nSource: Rudolf Steiner – GA35 – The Mission of Spiritual Science and of its Building at Dornach – Liestal, 11th January 1916\n \nTranslated by A. M. Wilson","175"
"As a teacher, one has a variety of individualities before one, and one should not stand in front of the class with the feeling: The way I am, is the way these pupils should all become through my teaching and education. This is how one should absolutely not feel. Why not? Now there could be, if we are lucky, among the students that we have in our class, apart from those who are not very clever, two or three who may be exceptionally talented. And you will have to admit that it is not possible to have only geniuses for teachers and that in fact it will not infrequently occur that the teacher does not have the capacities that those they are teaching and educating will perhaps develop in the future. But the teacher does not only need to teach those who have the same capacities as he has himself, he must also educate and teach those who are far more talented and would surpass him in time. However, he will only be able to do this if he does not try to educate the pupils as if they should become similar to what he is himself.\n \nSource (German): Rudolf Steiner – GA306 – Pädagogische Praxis – Dornach, April 20, 1923 (p. 130-131)\n \n Translated by Nesta Carsten-Krüger\n \nPreviously posted on August 9, 2014","174"
"I pointed out (in the lecture of 19 February in Amsterdam), that these transcendental insights can be reached only when the human being develops certain potential powers in his soul. In the wider civilized society of today people do not want to know about these abilities. But we owe the catastrophic circumstances of our times exactly to this refusal to want to know anything about these skills.\n \nSource (German): Rudolf Steiner – GA297a – Erziehung zum Leben – Amsterdam, 28th February 1921 (p. 45)\n \nTranslated by Nesta Carsten-Krüger\n \nPreviously posted on September 27, 2014","173"
"What does one really gain through this spiritual science as I now sketched in broad outline? Above all one gains true knowledge of the human being. Without the ability to perceive super sensibly, it is not possible to have genuine insight into the being of man. [….] And a true pedagogical art, a true art of education can only be born out of true human knowledge.\n \nSource (German): Rudolf Steiner – GA297a – Erziehung zum Leben – Amsterdam, 28 February 1921 (p. 49-50)\n \nTranslated by Nesta Carsten-Krüger\n \nPreviously posted on August 20, 2014","172"
"It is true that there are often wonderful ground principles mentioned regarding pedagogy. For example, it is rightly said: Yes, in education there are such principles as “one should not cram things into the children from outside; one should let that what one wants them to acquire come out of their own talents and capabilities.” Very true, an excellent basic rule – but abstract and theoretical. And thus we see that by far the majority of our practical life is based on abstractions, is born out of theoretical programs. Because what one really needs in order to be able to draw forth from the individuality that which the child needs to develop, is true knowledge of the human being. Human insight which enters into the depths of the being of man. However such knowledge the science available to modern civilization, despite her great triumphs, does not have.\n \nSource (German): Rudolf Steiner – GA297a – Erziehung zum Leben – Amsterdam, 28 February 1921 (p. 51)\n \n Translated by Nesta Carsten-Krüger\n \nPreviously posted on August 27, 2014","171"
"Up to around the seventh year the child is a mimicking being. I do not say this because of some mystical inclination on my part concerning the number seven, but because the change of teeth is effectively an important juncture in the whole life development of the child. – The child learns his specific movements through imitation, even his speech is acquired through imitation; the way it develops its thought forms happens by way of imitation as well. Because the relationship between the environment of the child and the child itself is not only dependant on external factors, but deeply hidden immeasurable influences (German: Imponderabilien) also play a role, parents and educators must be aware that the child adjusts to what the adults in its environment do. Not only outwardly observable actions are taken in – not just what they say – but what they experience, what they feel, what they think as well. In our materialistic times it is generally not believed that it makes a difference whether we have noble or ignoble thoughts in the environment of the developing child because we only consider the material entities as valid and not those which are inwardly connected to things which cannot be weighed nor measured.\n \nSource (German): Rudolf Steiner – GA297a – Erziehung zum Leben – Amsterdam, 28 February 1921 (p. 53-54)\n \n Translated by Nesta Carsten-Krüger\n \nPreviously posted on August 15, 2014","170"
"Essentially, there is no education other than self- education, whatever the level may be. […] Every education is self-education, and as teachers we can only provide the environment for children’s self-education. We have to provide the most favourable conditions where, through our agency, children can educate themselves according to their own destinies.\n \nRudolf Steiner, The Child’s Changing Consciousness\n \nSource: Essentials of Waldorf Early Childhood Education – Susan Howard\n \nGerman source of this quote: GA306 – page 131\n \nPreviously posted on September 20, 2015","169"
"The child not only receives sense impressions from its outer environment, but it also absorbs the behaviour of other people through its feeling-life; their attitude and their character, their good will or bad intensions. Therefore as an educator one must dedicate oneself to strive towards a life of purity in thought and feelings, so that the child can become pure in thought and feelings as well. One must also be aware that one’s own conduct has an influence not only on the soul but also on the body. What the child lets flood into itself as it were spontaneously and lets stream into its will, vibrates further in its physical organism. A hot-tempered educator causes the child’s body to become fragile in such a way that he will in later life become prone to disease-causing influences. How one educates in this respect, will later emerge as a state of health in the life of the adult.\n \nSource (German): Rudolf Steiner – GA297a – Erziehung zum Leben – Prague, 4 April 1924 (p. 167)\n \n Translated by Nesta Carsten-Krüger\n \nPreviously posted on August 31, 2014","168"
"For the inexperienced, the astral world is a big jumble. He can experience all kinds of animal figures coming towards him, as well as frightening human figures and the like. There are people who tell of such experiences. They are really in a very deplorable state. Through illness the astral world becomes visible in an irregular manner. If one begins to meditate and seriously train oneself clairvoyance develops in the right way and then one knows what to expect in the astral world. When people enter the astral world because of a diseased brain or something similarly unusual terrible figures are seen to be coming towards them and throwing themselves upon them. These figures are in reality their own passions emanating from themselves and showing their own mirror images in the astral world. Because in the astral world everything is reversed and they cannot read the astral images everything rushes toward them. Everything appears in images in the astral world. Erupting anger for example may appear as a picture of a tiger, attacking them. So it is with all these wild figures. Because every desire, every passion becomes a demon. However, the untrained man does not know how to interpret this and assumes the perception to be fantasized imaginations which it certainly isn’t. It is an image, a mirror.\n \nSource (German): Rudolf Steiner – GA94 – Kosmogonie – Leipzig, June 29, 1906 (page 135)\n \n \nTranslated by Nesta Carsten-Krüger\n \nPreviously posted on July 2, 2014","167"
"These days there are books written on how to reduce the noise in the cities and even associations formed to assist with this reduction of noise. However, it is not about reducing the noise but about developing the inner strength through meditation and equanimity of soul to shut it out. It is not the excessive noise in the cities that is harmful but the demons that move through them; these demons are actually kept in check somewhat by the racket. One needs to learn to live with the noise without becoming annoyed by it.\n \nSource (German): Rudolf Steiner – GA266a – Aus den Inhalten der esoterischen Stunden – Munich, November 8, 1908 (page 429)\n \nTranslated by Nesta Carsten-Krüger","166"
"I know that I would not have acquired the insights which I today represent with full responsibility for the world, if I had solely worked with the head and not performed my whole life what is commonly known as handwork, because working with the hands, after all, also has a certain effect on the human being. The so-called headwork alone, which only occupies the intellect, does not reach the spirit. \n \nSource (German): Rudolf Steiner – GA333 – Gedankenfreiheit und soziale Kräfte – Stuttgart, December 19, 1919 (page 102)\n \nAnonymous translator","165"
"Fabre d’Olivet, who has investigated the origins of the Book of Genesis, once used a beautiful simile, comparing destiny with a natural process. The valuable pearl, he says, derives from an illness: it is a secretion of the oyster, so that in this case life has to fall sick in order to produce something precious. In the same way, physical illnesses in one life reappear in the next life as physical beauty. Either the physical body becomes more beautiful as a result of the illness it endured; or it may be that an illness a man has caught from infection in his environment is compensated by the beauty of his new environment. Beauty thus develops, karmically, out of pain, suffering, privation and illness. This may seem a startling connection, but it is a fact. Even the appreciation of beauty develops in this way: there can be no beauty in the world without pain and suffering and illness.\n \nSource: Rudolf Steiner – GA95 – At the Gates of Spiritual Science: Lecture Eight: Good and Evil/Individual Karmic Questions – Stuttgart, 29th August 1906\n \nTranslated by E. H. Goddard & Charles Davy","164"
"In our times the main damage is done by people who tend towards untruth. This widespread tendency of people to falsehood is at the base of almost all the problems of our times.\n \nSource (German): Rudolf Steiner – GA255b – Die Anthroposophie und ihre Gegner – Dornach, December 3, 1919 (page 66)\n \n Translated by Nesta Carsten-Krüger\n \nPreviously posted on September 6, 2014","163"
"A person must be able to endure what he clairvoyantly observes and this encompasses such strength of character as but few can imagine. For example: If you are not clairvoyant and tell a lie, it is wrong. However, if you lie when you are clairvoyant you will see the lie becoming visible and what that means on the astral plane. Then you will understand why it is said: to tell a lie is murder. It is like this – suppose you have seen an event, you have formed an idea of what has occurred but what you subsequently tell about this event is incorrect, made up or untrue or something to that effect. Then there will emanate from this event the reality of what has occurred while from you there will stream the incorrect account – this results in a collision and it causes a terrible explosion; and every time you do this, you attach a horrific creature to your karma, where you will not be liberated from, until you have corrected the lie you have told.\n \nSource (German): Rudolf Steiner – GA98 – Natur- und Geistwesen – Ihr Wirken in unserer sichtbaren Welt – Vienna, November 5, 1907 (page 25)\n \nTranslated by Nesta Carsten-Krüger\n \nPreviously posted on October 1, 2015","162"
"Spiritual science can be understood by every person who wants to understand its findings. It strives to give people what each individual soul can truly achieve on its own, not by following the religious founders, as in earlier times. And although it must be individual researchers who make the results of this science of the spirit available today, they do so in a form that can be understood by everyone who wants to. I have often emphasized that it is a complete misunderstanding to say spiritual science must also be believed. When people say this, it is because they are so crammed full with materialistic prejudices that they do not look at what spiritual science really has to offer. As soon as it is examined, everything becomes understandable. One does not need clairvoyance for this; our ordinary understanding is enough to really grasp and comprehend all this gradually — of course, “gradually” will be inconvenient for some people.\n \nSource: Rudolf Steiner – GA154 – The Presence of the Dead on the Spiritual Path: Lecture I: Understanding the Spiritual World (Part 1) – Berlin, April 18, 1914\n \nTranslated by Christian von Arnim","161"
"If, for instance, we are reading a difficult book, the most important thing is not to comprehend its whole content, but to enter into the author’s line of thought and learn to think with him. Hence the pupil should find no book too difficult; if he does, it means only that he is too easy-going to think.\n \nThe best books are those we have to take up again and again, books we cannot understand immediately but have to study sentence by sentence.\n \nSource: Rudolf Steiner – GA95 – At the Gates of Spiritual Science: Lecture Fourteen – Stuttgart, 4th September 1906\n \nTranslated by E. H. Goddard & Charles Davy","160"
"There is nothing material that does not originate from the spirit. What people experience in health and disease stems from their inner attitude, their thoughts. It is certainly a true proverb: What you think today, you will be tomorrow. It should be clear to you that if an era has bad, depraved thoughts, the next generation and the next era have to pay the price physically. It is a true saying: The sins of the fathers will be visited on the future generations. It will not be without consequence that the people of the 19th century began to think in such a grossly materialistic way, to turn their minds away from everything spiritual. What people have thought then will have consequences. And we are not so far removed from the time when peculiar diseases and epidemics will occur in human life! What we call nervousness will occur, at the latest within half a century, in severe measure. Just as plague and cholera and leprosy in the Middle Ages once were rife, so there will be psychic epidemics, diseases of the nervous system in epidemic form. These are the consequences of the fact that people lack a spiritual core in their lives. Where an awareness of this spiritual core as the centre of life is present, there people will become healthy under the influence of a healthy, true worldview.\n \nSource (German): Rudolf Steiner – GA96 – Ursprungsimpulse der Geisteswissenschaft – Berlin, January 29, 1906 (p. 18)\n \n Translated by Nesta Carsten-Krüger\n \nPreviously posted on September 18, 2014","159"
"The condition experienced by the pupils (of occult development) is called “continuity of consciousness”. When an ordinary person is completely withdrawn from the sense-world in sleep, he is unconscious. This is no longer so with a pupil who has reached the stage just mentioned. By day and by night, with no interruption, he lives in a state of fully clear consciousness, even when his physical body is at rest.\n \nSource: Rudolf Steiner – GA95 – At the Gates of Spiritual Science: Lecture Twelve: Occult Development – Stuttgart, 2nd September 1906\n \nTranslated by E. H. Goddard & Charles Davy","158"
"One needs to be aware that the evil powers should also be incorporated into earth development. During the time in which these powers must then be overcome again, human beings will have to exercise great strength to transform the evil and demonic again into the good. But his strength will thereby grow, because evil is there to strengthen the power of the human being through his victory over it. All evil must be melted down and transformed into the good again, and it is so placed by providence in order to develop strong activity in mankind, much stronger than if he never should have had to transform evil into good.\n \nSource (German): Rudolf Steiner – GA101 – Mythen und Sagen, Okkulte Zeichen und Symbole – Cologne, December 28, 1907 (page 237-238)\n \n Translated by Nesta Carsten-Krüger\n \nPreviously posted on October 6, 2014","157"
"We should not ask: How can I develop all kinds of occult powers as quickly as possible? – Or: How can I close myself off from contact with reality? – Whoever wants such things for himself is selfish and nothing less than a spiritual connoisseur. If one only wants to enjoy everything mentally, then it is as if one only behaves only a little more refined than a food connoisseur who starts at breakfast with satisfying the taste buds. When physical lust has been tainted, the more refined spiritual fare often comes. One is anthroposophist in the right way when one exerts oneself to understand and serve life.\n \nSource (German): Rudolf Steiner – GA96 – Ursprungsimpulse der Geisteswissenschaft – Berlin, Mai 14, 1906 (p. 68)\n \n Translated by Nesta Carsten-Krüger\n \nPreviously posted on October 12, 2014","156"
"At the present time we live past one another and due to the influence of modern education we have not acquired the ability to inwardly understand our fellow human beings, we lack the aptitude to understand with a kind of clairvoyant empathy – as used to be present in many of the older cultures – what lives in the human soul. We demand a lot from life but we live past one another.\n \nIn fact, we claim mostly that which we lack the most and the loud cry for socialism actually proclaims to ears that can listen in an unbiased way, that we have become unsocial people, that we do not understand each other, that we are unable to form a social society.\n \nSource (German): Rudolf Steiner – GA79 – Die Wirklichkeit der höheren Welten – Kristiania (Oslo) December 2, 1921 (page 180-181)\n \n Translated by Nesta Carsten-Krüger\n \nPreviously posted on November 3, 2014","155"
"We have referred today, as in past lectures, to other types of beings intimately connected to our lives. A certain fear of those worlds you have heard of here, might assail you and lead you to think that it would be better to remain ignorant of all these things. But isn’t that how the ostrich behaves, when it hides its head in the sand? The things we referred to are absolutely real. It is not by closing your eyes that you will make them disappear, but by knowing about them. The only way to drive away all those creatures, is to manage your life in a manner that, increasingly, makes you master of it. Knowledge and truth are the only means to set you free; religious documents do not lie when they state: ‘You shall know the truth and the truth will set you free.’\n \nSource (German): Rudolf Steiner – GA98 – Natur- und Geistwesen – ihr Wirken in unserer sichtbaren Welt – Stuttgart, February 11, 1908 (page 210)\n \nAnonymous translator\n \nPreviously posted on October 9, 2015","154"
"Immediately before incarnation a very important event occurs, parallel to the event which follows the moment of death. Just as immediately after death the whole memory of a man’s past life appears like a tableau before his soul, so is a kind of preview of the coming life given to the soul immediately before it incarnates. Not all the details are seen, but the circumstances of the coming life are made evident in broad outline. This is of the utmost importance. It may happen that a person who went through a great deal of suffering and hardship in his previous life receives a shock from the glimpse of the new circumstances and destiny now in prospect, and holds back the soul from complete incarnation. Only a part of the soul then enters the body, and this will result in the birth of an epileptic or an idiot.\n \nSource: Rudolf Steiner – GA95 – At the Gates of Spiritual Science: Lecture five: Human tasks in the higher worlds – Stuttgart, 26th August 1906\n \nTranslated by E. H. Goddard & Charles Davy","153"
"For certain reasons, there are opposing, inhibiting forces interwoven in the world plan that want to prevent development. Because we try to develop ourselves through meditation for the advancement of humanity, it is exactly during meditative work that these opposing powers try to interfere in a harmful way: with beginners by pushing to the fore memories of everyday happenings; with advanced seers, by bringing animals or tempting figures in their field of view. These images look like beings one can encounter on the physical plane – one sees mice or rats – but they all stem from a sub-physical region.\n \nSource (German): Rudolf Steiner – GA266a – Aus den Inhalten der esoterischen Stunden – Munich, March 8, 1909 (page 458)\n \nTranslated by Nesta Carsten-Krüger","152"
"There is no worse phrase than this: ‘just look into yourself.‘ There one finds, however, only the lower self. One must seek lovingly outside oneself and then one will find what one is seeking. I have known people who said, ‘what do I need? I don’t need anything at all, because I’m Atma (soul).‘ – and even though they constantly say ‘ ‘Atma, I’m Atma‘ they do not become conscious of Atma, all they really know about it is that it is a word with four letters. It leads to closing oneself off when gazing into yourself. For we are part of the whole. The finger is only finger because it is part of the body. If we separate it from the organism, then it is no longer a finger. The finger does not separate itself from the organism; but the human being is so “clever” that he believes that he could detach himself from the Earth, although if he is just a few kilometres above the Earth he perishes. […] It is the worst possible mistake to want to find the god within yourself. Losing oneself through deeply entering into all the details of the world, that is the right path. He who dedicates him or herself to love and humility will find godliness, while he who seeks god in himself, hardens.\n \nSource (German): Rudolf Steiner – GA98 – Natur- und Geistwesen- ihr Wirken in unserer sichtbaren Welt – Vienna, November 7, 1907 (page 38-39)\n \nTranslated by Nesta Carsten-Krüger\n \nPreviously posted on October 14, 2015","151"
"It may happen in life that two people live together for a long time and that through the strange forces playing out of the unknown regions of the astral body and Ego of the one person into the astral body and Ego of the other (these forces remain in the hidden regions), the one has in relation to the other a real desire for torment, a kind of need for cruelty. It may be that the one person who has this desire for torment, this need for cruelty, has no inkling whatever of the existence of these emotions in the astral body and Ego; he may build up about the things he does out of this urge to cruelty, a whole number of ideas which explain the actions on quite other grounds. Such a person may tell us that he has done this or that to the other person for one reason or another; these reasons may be very clever and yet they do not express the truth at all. For in ordinary life, what we all-too-often picture as the motives of our own actions, indeed of our own feelings, frequently stands, as I say, in a very, very distant connection with what is really living and weaving in our inner being.\n \nSource: Rudolf Steiner – GA161 – The Problem of Death: I – Dornach, February 5, 1915","150"
"The big mistake, the great illusion, of the materialistically minded people, is that they believe a definition or a description can fully explain the essence of a thing.\n \nI have often illustrated the grotesque nature of this belief in the past by pointing out the fact that a school of Greek philosophers once sought to define a human being and finally found that a human being is a creature with two legs and no feathers. Now, that is undoubtedly true. One can say that it is an absolutely correct definition. The next day, someone who understood the definition brought with him a plucked rooster and said: “This is a creature with two legs and no feathers, so it must be a human being.”\n \nSource (German): Rudolf Steiner – GA253 – Probleme des Zusammenlebens in der Anthroposophischen Gesellschaft – Dornach, September 11, 1915 (page 33)\n \nAnonymous translator\n \nPreviously posted on October 11, 2015","149"
"The human being is led to a specific set of parents, but not only because he himself is attracted to those people. High exalted beings are also involved and working on this, because at the current stage of development they have taken this task upon themselves to order karmic relationships in a way as to be true and just. So, if occasionally the parents apparently appear not to belong with the children, or it seems to be so for the children, we need not look for an error or injustice behind this seeming contradiction. For in this might often be found the good, in that a human being might have to find his way under the most complicated circumstances and among the strangest relationships, to learn from this. \n \nSource (German): Rudolf Steiner – GA108 – Die Beantwortung von Welt- und Lebensfragen durch Anthroposophie – Breslau (Wroclaw), December 2, 1908 (page 61)\n \nTranslated by Nesta Carsten-Krüger","148"
"Anger has its value for the development of the human being. The human being must purify himself, he must overcome anger. Anger is something that works beneficially in that it is overcome. The human being would never be able to reach perfection without conquering anger. \n \nSource (German): Rudolf Steiner – GA108 – Die Beantwortung von Welt- und Lebensfragen durch Anthroposophie – St. Gallen, November 21, 1909 (page 100)\n \nTranslated by Nesta Carsten-Krüger","147"
"Those whom the world recognises as the great men of history were not really the greatest; the greatest, the Initiates, kept in the background.\n \nIn the course of the eighteenth century, on a quite unnoticed occasion, an Initiate made brief acquaintance with a writer, and spoke words to which the writer paid no special attention at the time. But they worked on in him and later gave rise to potent ideas, the fruits of which are in countless hands today. The writer was Jean-Jacques Rousseau. He was not an Initiate, but his knowledge derived from one.\n \n \nHere is another example. Jacob Boehme, a shoemaker’s apprentice, was sitting alone one day in the shop, where he was not allowed to sell anything himself. A person came in, made a deep impression upon him, spoke a few words, and went away. Immediately afterwards, Boehme heard his name being called: “Jacob, Jacob, today you are small, but one day you will be great. Take heed of what you have seen today!” A secret attraction remained between Boehme and his visitor, who was a great Initiate, and the source of Boehme’s powerful inspirations.\n \nSource: Rudolf Steiner – GA95 – At the Gates of Spiritual Science: Lecture One: The Being of Man – Stuttgart, 22nd August, 1906\n \nTranslated by E. H. Goddard & Charles Davy","146"
"Again and again if it happens that people speak to those outside the anthroposophical society about me, saying for example: ‘ The doctor has said this or that ‘; one should place oneself not in one’s own shoes, but in the mind of the person who hears someone else making such statements! For example, if someone says – such things happen in our association, I do not even say jokingly that this does not happen amongst us – so if someone says: ‘ The doctor takes care of the spiritual development of the people ‘, yes what should a person from outside think other than that this is an Association of foolish people, who blindly follow one human being. […] We need to take Spiritual Science seriously and we should do nothing to harm it.\n \nSource (German): Rudolf Steiner – GA253 – Probleme des Zusammenlebens in der Anthroposophischen Gesellschaft – Dornach, September 10, 1915 (page 31)\n \nTranslated by Nesta Carsten-Krüger\n \nPreviously posted on October 23, 2015","145"
"Life in the spiritual scientific movement furnishes the foundation for a united life that can bind all professions together. If there were only an external advance of vocational evolution, this would result in a dissolution of human ties; people would become less able to understand one another or to develop relationships according to the requirements of human nature. They would increasingly disregard one another, seek only their own advantage, and have only competitive relationships with one another. This must not be permitted to come to pass lest humanity thereby fall into complete decadence. To prevent this from happening, spiritual science must be propagated.\n \nIt is possible to describe truly what many people are today unconsciously striving for, even though they deny it. There are many today, you know, who say, “This talk about the spiritual is ancient twaddle! The true advance that will really bring about human progress is to be found in the development of the physical sciences. When men get beyond all this twaddle about spiritual things, we will then, in a way, have a paradise on earth.”\n Should nothing prevail in humanity except competition and the compensatory acquisitive instinct, however, it would not be paradise on earth but hell.\n \nSource: Rudolf Steiner – GA172 – The Karma of Vocation – Dornach, 12th November 1916\n \nTranslated by Olin D. Wannamaker","144"
